entry_time,side,entry_price,position_size,capital_before,exit_time,exit_price,pnl,capital_after,return_pct
2025-01-02 14:30:00,BUY,96812.44,2.0658502151169817,100000.0,2025-01-04 13:30:00,97876.31,2197.796068356494,102197.79606835649,0.02197796068356494
2025-01-04 14:00:00,SELL,97867.13,2.088500931177972,102197.79606835649,2025-01-07 13:30:00,100713.91,-5945.5026808588245,96252.29338749766,-0.058176427570728516
2025-01-09 17:30:00,SELL,93452.63,2.0599162032679206,96252.29338749766,2025-01-09 19:45:00,91909.59,3178.533098290549,99430.8264857882,0.03302293365098574
2025-01-10 17:15:00,BUY,94363.64,2.1073970119378482,99430.8264857882,2025-01-10 17:45:00,95793.05,3012.334362834087,102443.16084862228,0.030295779179353846
2025-01-13 16:15:00,SELL,91693.49,2.234469662974396,102443.16084862228,2025-01-13 19:15:00,92172.0,-1069.2160784298665,101373.94477019242,-0.010437164077842351
2025-01-13 20:00:00,SELL,91966.81,2.204576733066952,101373.94477019242,2025-01-14 13:30:00,96296.0,-9544.031547026123,91829.9132231663,-0.09414679056498955
2025-01-14 15:00:00,BUY,96805.62,1.8972021091991782,91829.9132231663,2025-01-14 16:00:00,96045.56,-1441.987435117923,90387.92578804838,-0.015702807337012133
2025-01-14 17:45:00,BUY,96527.96,1.872782265118781,90387.92578804838,2025-01-16 13:30:00,99391.59,5362.955477862077,95750.88126591046,0.05933265346123473
2025-01-16 13:45:00,SELL,99084.04,1.932720572675716,95750.88126591046,2025-01-16 14:45:00,97618.89,2831.725547055814,98582.60681296627,0.02957388495664921
2025-01-18 16:30:00,SELL,103386.0,1.9070784596167296,98582.60681296627,2025-01-18 17:30:00,104093.33,-1348.9338068407046,97233.67300612557,-0.013683284003637074
2025-01-18 17:45:00,SELL,103826.16,1.8730091338469705,97233.67300612557,2025-01-18 19:30:00,104439.29,-1148.3980902355745,96085.27491589,-0.011810703583759788
2025-01-22 15:15:00,SELL,104387.02,1.8409429623700768,96085.27491589,2025-01-23 13:30:00,102164.9,4090.796175541813,100176.0710914318,0.042574641943032024
2025-01-23 19:30:00,SELL,104782.4,1.9120781942661218,100176.0710914318,2025-01-24 14:30:00,106222.0,-2752.62776846552,97423.44332296628,-0.02747789705141427
2025-01-24 19:15:00,BUY,106369.85,1.831786795280174,97423.44332296628,2025-01-24 19:45:00,105760.94,-1115.3932975140572,96308.05002545222,-0.011448920911329747
2025-01-26 14:30:00,BUY,104958.91,1.8351572062905592,96308.05002545222,2025-01-28 13:30:00,102571.65,-4380.997392289218,91927.052633163,-0.04548942057420341
2025-01-28 14:45:00,BUY,102641.99,1.7912172714726649,91927.052633163,2025-01-28 16:15:00,102041.99,-1074.730362883599,90852.3222702794,-0.011691121732928118
2025-01-28 17:00:00,BUY,103035.9,1.7635081029093682,90852.3222702794,2025-01-28 17:30:00,102446.01,-1040.2757948252063,89812.04647545419,-0.011450183867952846
2025-01-28 18:00:00,BUY,103030.41,1.7434085038670322,89812.04647545419,2025-01-28 18:45:00,102205.79,-1437.6495204588493,88374.39695499535,-0.016007312792407663
2025-02-02 15:00:00,SELL,99077.24,1.7839495116132928,88374.39695499535,2025-02-02 17:15:00,97848.01,2192.8842581604267,90567.28121315577,0.0248135696957248
2025-02-05 15:15:00,BUY,98487.99,1.8391538138438155,90567.28121315577,2025-02-05 16:00:00,97696.0,-1456.591429026173,89110.6897841296,-0.016082976208571326
2025-02-05 20:00:00,BUY,97585.7,1.8263063088983447,89110.6897841296,2025-02-07 13:45:00,98828.01,2268.838590607498,91379.5283747371,0.02546090257076624
2025-02-07 18:30:00,BUY,98082.38,1.8633220028864697,91379.5283747371,2025-02-07 19:00:00,97411.78,-1249.5437351356775,90129.98463960142,-0.013674219569304846
2025-02-10 13:30:00,BUY,97756.01,1.8439783833157921,90129.98463960142,2025-02-10 15:15:00,97069.99,-1265.0060505222805,88864.97858907914,-0.014035351892942192
2025-02-10 17:45:00,BUY,97500.0,1.8228713556734184,88864.97858907914,2025-02-12 13:30:00,94520.37,-5431.482177505196,83433.49641157394,-0.06112061538461548
2025-02-12 15:15:00,BUY,95611.09,1.7452681778143933,83433.49641157394,2025-02-12 16:45:00,96986.14,2399.8310079036864,85833.32741947763,0.02876339972695643
2025-02-13 14:00:00,SELL,95857.86,1.7908458924386486,85833.32741947763,2025-02-13 15:30:00,96414.5,-996.8564575670483,84836.47096191059,-0.011613862441744718
2025-02-13 15:45:00,SELL,95998.0,1.7674633005252658,84836.47096191059,2025-02-15 13:30:00,97755.49,-3106.2990760401585,81730.17188587043,-0.03661513781537197
2025-02-15 15:00:00,BUY,97702.01,1.673049958457782,81730.17188587043,2025-02-16 13:30:00,96918.5,-1310.851372951248,80419.32051291918,-0.016038769314981327
2025-02-16 15:30:00,SELL,97007.23,1.658006738527048,80419.32051291918,2025-02-20 13:45:00,97562.19,-920.1274196129812,79499.1930933062,-0.01144162141316731
2025-02-20 16:00:00,BUY,97413.51,1.6322005662932186,79499.1930933062,2025-02-20 19:00:00,98415.1,1634.7957651936429,81133.98885849984,0.020563677461165226
2025-02-21 15:00:00,BUY,99195.06,1.635847366965632,81133.98885849984,2025-02-21 15:15:00,98216.01,-1601.5763646277067,79532.41249387214,-0.01973989430522028
2025-02-22 14:00:00,BUY,96608.53,1.6464884103685593,79532.41249387214,2025-02-23 13:30:00,95886.25,-1189.2256490410011,78343.18684483113,-0.014952716908123834
2025-02-24 13:45:00,SELL,95594.57,1.6390719021976374,78343.18684483113,2025-02-24 15:15:00,94333.52,2066.9516222663356,80410.13846709747,0.026383297712412466
2025-02-24 17:45:00,SELL,94644.0,1.6992125959828355,80410.13846709747,2025-02-26 13:30:00,87763.16,11692.009998942527,92102.14846603999,0.14540467435865329
2025-02-26 15:15:00,SELL,87684.33,2.1007664303540263,92102.14846603999,2025-02-26 16:45:00,86805.99,1845.187186437148,93947.33565247714,0.02003413836885149
2025-03-04 14:45:00,SELL,83201.41,2.258311142863574,93947.33565247714,2025-03-04 15:15:00,82365.5,1887.7448674310979,95835.08051990824,0.020093649855213568
2025-03-08 16:15:00,SELL,85934.63,2.230418179956345,95835.08051990824,2025-03-08 19:30:00,86378.24,-989.4358088104356,94845.6447110978,-0.010324359341513734
2025-03-11 15:00:00,BUY,81225.68,2.3353610511133294,94845.6447110978,2025-03-11 16:00:00,80668.97,-1300.1188507652826,93545.52586033252,-0.013707733810292258
2025-03-11 16:15:00,BUY,81487.27,2.2959543462514254,93545.52586033252,2025-03-11 17:15:00,80883.07,-1387.2156160051045,92158.31024432741,-0.01482931014868928
2025-03-11 17:30:00,BUY,81425.14,2.2636328348794112,92158.31024432741,2025-03-11 18:00:00,82433.76,2283.145349916061,94441.45559424347,0.02477416679909878
2025-03-14 14:30:00,BUY,83135.56,2.271986995558636,94441.45559424347,2025-03-14 15:00:00,84258.24,2550.7143601737866,96992.16995441726,0.027008418539551413
2025-03-15 14:30:00,BUY,84204.31,2.3037340951886223,96992.16995441726,2025-03-18 13:30:00,81404.94,-6449.004114048163,90543.1658403691,-0.0664899457046786
2025-03-18 16:30:00,SELL,81706.6,2.2162999277994686,90543.1658403691,2025-03-18 19:45:00,82317.21,-1353.2948989136348,89189.87094145546,-0.014946405798307772
2025-03-19 18:00:00,BUY,84516.12,2.1106002249382776,89189.87094145546,2025-03-19 18:45:00,85612.25,2313.492224561604,91503.36316601706,0.025938956970575595
2025-03-20 15:15:00,SELL,85686.41,2.1357730628700518,91503.36316601706,2025-03-20 15:45:00,84691.76,2124.3466769837155,93627.70984300078,0.023216050246475148
2025-03-23 19:00:00,BUY,85051.47,2.201671760476352,93627.70984300078,2025-03-24 13:30:00,87408.0,5188.305553715335,98816.01539671612,0.055414209772035684
2025-03-24 16:30:00,BUY,88004.7,2.2456985910233676,98816.01539671612,2025-03-28 13:30:00,85304.11,-6064.711157931788,92751.30423878433,-0.06137376753741613
2025-03-28 13:45:00,SELL,84994.0,2.18253769063198,92751.30423878433,2025-03-28 15:45:00,84051.16,2057.7838362354482,94809.08807501978,0.022186036661412008
2025-03-29 16:15:00,SELL,82415.1,2.3007698364746676,94809.08807501978,2025-04-01 13:30:00,83734.27,-3035.1065451822833,91773.9815298375,-0.032012822892892805
2025-04-01 14:45:00,BUY,84195.92,2.1800101841000417,91773.9815298375,2025-04-01 15:30:00,85331.24,2475.0091622124746,94248.99069204998,0.026968527691127807
2025-04-05 17:45:00,SELL,82869.53,2.274635579375215,94248.99069204998,2025-04-06 16:45:00,81970.0,2046.1029427153844,96295.09363476536,0.021709547526093304
2025-04-09 15:00:00,BUY,77394.0,2.488438215747088,96295.09363476536,2025-04-09 16:45:00,78267.68,2174.0987003338987,98469.19233509926,0.02257746078507353
2025-04-10 13:30:00,SELL,80891.99,2.434584495574947,98469.19233509926,2025-04-10 14:30:00,81639.99,-1821.0692026900604,96648.1231324092,-0.01849379648096232
2025-04-10 14:45:00,SELL,81272.19,2.3783811690668646,96648.1231324092,2025-04-10 15:15:00,80232.01,2473.944524439989,99122.06765684918,0.02559743991148853
2025-04-11 15:15:00,BUY,82184.93,2.412171371487424,99122.06765684918,2025-04-11 17:30:00,83943.99,4243.154172728698,103365.22182957787,0.04280736139825169
2025-04-12 17:15:00,BUY,84608.69,2.4433712856109344,103365.22182957787,2025-04-13 13:30:00,83757.97,-2078.624820094937,101286.59700948294,-0.020109518301252658
2025-04-13 19:30:00,SELL,83530.86,2.4251299941000064,101286.59700948294,2025-04-13 19:45:00,83981.31,-1092.3998058423408,100194.1972036406,-0.010785235540493725
2025-04-14 14:15:00,BUY,85074.28,2.3554521343851453,100194.1972036406,2025-04-14 15:00:00,84560.55,-1210.0664249976712,98984.13077864292,-0.012077210644627063
2025-04-14 16:30:00,BUY,84663.81,2.3382867078304566,98984.13077864292,2025-04-15 13:30:00,86057.37,3258.5428245642056,102242.67360320713,0.0329198508784327
2025-04-15 14:00:00,BUY,85774.51,2.3839873548262096,102242.67360320713,2025-04-15 14:15:00,84958.55,-1945.2383220439744,100297.43528116315,-0.0190256988935289
2025-04-18 15:00:00,SELL,84493.67,2.374081639042646,100297.43528116315,2025-04-19 13:30:00,85390.09,-2128.1742628706043,98169.26101829256,-0.021218630934128145
2025-04-19 17:45:00,BUY,85239.92,2.303363518367706,98169.26101829256,2025-04-22 13:30:00,90165.79,11346.069254221922,109515.33027251447,0.11557659838253984
2025-04-23 16:15:00,BUY,93371.7,2.3457927888753014,109515.33027251447,2025-04-27 18:30:00,94364.37,2328.5981277328415,111843.92840024731,0.021262759487082145
2025-04-28 18:45:00,BUY,94175.89,2.375213622090442,111843.92840024731,2025-05-01 13:30:00,96163.07,4719.977005545702,116563.90540579302,0.04220145941811594
2025-05-01 14:00:00,BUY,96224.0,2.4227615855876734,116563.90540579302,2025-05-01 15:00:00,97384.98,2812.777745635567,119376.68315142859,0.024130778184236926
2025-05-01 17:45:00,BUY,96794.17,2.4666089528207973,119376.68315142859,2025-05-06 13:30:00,93952.68,-7008.84467335078,112367.83847807781,-0.05871200713844682
2025-05-06 16:45:00,SELL,94241.01,2.3846908788027696,112367.83847807781,2025-05-06 18:15:00,94918.5,-1615.604223480101,110752.23425459772,-0.014377817045891597
2025-05-08 14:15:00,BUY,99499.99,2.226175786642757,110752.23425459772,2025-05-08 15:15:00,100634.94,2526.5982090501907,113278.83246364791,0.02281306761940383
2025-05-09 14:15:00,SELL,102658.94,2.2068965930030338,113278.83246364791,2025-05-09 17:45:00,103199.99,-1194.0414016442978,112084.79106200361,-0.010540728357413777
2025-05-09 19:15:00,SELL,103000.0,2.176403709941879,112084.79106200361,2025-05-12 13:30:00,103801.89,-1745.2363709652923,110339.55469103833,-0.015570679611650914
2025-05-12 14:00:00,SELL,104000.01,2.1219143092590262,110339.55469103833,2025-05-12 14:15:00,102953.74,2220.095284348419,112559.64997538674,0.020120574988406522
2025-05-22 14:15:00,BUY,111265.56,2.023261285439752,112559.64997538674,2025-05-23 13:30:00,109055.92,-4470.679066759092,108088.97090862764,-0.039718309960422665
2025-05-23 14:15:00,SELL,109550.16,1.973323834645769,108088.97090862764,2025-06-01 13:30:00,104328.44,10304.144533846507,118393.11544247415,0.09533021220598958
2025-06-01 18:15:00,SELL,104721.92,2.2610952022743342,118393.11544247415,2025-06-03 13:30:00,105579.94,-1940.0649054554335,116453.05053701872,-0.01638663615029278
2025-06-03 14:00:00,SELL,105201.73,2.2138999147071288,116453.05053701872,2025-06-03 14:15:00,105789.96,-1302.2823468281977,115150.76819019052,-0.011182895946673559
2025-06-03 16:45:00,SELL,105817.63,2.1764004389474874,115150.76819019052,2025-06-03 19:15:00,106351.96,-1162.9160465428147,113987.8521436477,-0.010099073282968175
2025-06-03 20:00:00,SELL,106000.0,2.1507141913896386,113987.8521436477,2025-06-04 13:45:00,104761.17,2664.3692617192296,116652.22140536693,0.023374150943396902
2025-06-04 16:15:00,SELL,105124.69,2.2193115890352755,116652.22140536693,2025-06-07 13:30:00,105651.17,-1168.4231653952827,115483.79823997164,-0.010016295886342426
2025-06-07 17:00:00,BUY,105495.71,2.189355344212038,115483.79823997164,2025-06-12 13:30:00,107141.99,3604.2919160693914,119088.09015604103,0.031210368649113775
2025-06-12 15:15:00,SELL,107211.31,2.221558344097137,119088.09015604103,2025-06-12 17:00:00,107879.7,-1484.867381611084,117603.22277442995,-0.012468647197763132
2025-06-12 18:30:00,SELL,107581.22,2.1863150980149046,117603.22277442995,2025-06-12 20:00:00,106486.67,2393.03119053222,119996.25396496216,0.02034834704421492
2025-06-14 14:15:00,SELL,105005.86,2.285515379141,119996.25396496216,2025-06-16 13:30:00,106758.64,-4006.0056462507596,115990.2483187114,-0.03338442254556111
2025-06-16 13:45:00,BUY,107160.06,2.164803721063815,115990.2483187114,2025-06-16 18:45:00,108255.96,2372.4083979138536,118362.65671662525,0.020453515983473756
2025-06-19 18:30:00,SELL,104413.99,2.267180034335006,118362.65671662525,2025-06-20 13:30:00,105874.05,-3310.2188809311638,115052.43783569409,-0.027966750432581407
2025-06-21 16:15:00,BUY,103634.4,2.2203522736792562,115052.43783569409,2025-06-21 18:45:00,102645.22,-2196.328062078031,112856.10977361606,-0.0190898002979702
2025-06-25 16:00:00,BUY,107358.29,2.102420032465405,112856.10977361606,2025-07-01 13:30:00,106427.17,-1957.605340629178,110898.50443298688,-0.017346028890735648
2025-07-01 14:15:00,SELL,106546.03,2.0817012972325535,110898.50443298688,2025-07-01 19:30:00,105459.93,2260.9357789242886,113159.44021191118,0.020387432549106323
2025-07-07 15:45:00,SELL,108292.59,2.0898833468091214,113159.44021191118,2025-07-10 13:30:00,110798.3,-5236.641600933097,107922.79861097808,-0.046276665836509565
2025-07-10 14:15:00,SELL,110872.0,1.9467998883573996,107922.79861097808,2025-07-10 16:00:00,111472.62,-1169.2869489452123,106753.51166203286,-0.010834475791904368
2025-07-11 13:45:00,BUY,117989.18,1.8095474798965763,106753.51166203286,2025-07-11 15:45:00,116902.59,-1966.2361961808144,104787.27546585204,-0.018418468540928674
2025-07-11 17:45:00,BUY,117640.0,1.781490572353835,104787.27546585204,2025-07-13 14:15:00,119150.0,2690.0507642542907,107477.32623010634,0.025671540292417673
2025-07-13 17:00:00,BUY,118620.15,1.8121259538131884,107477.32623010634,2025-07-17 13:30:00,117640.23,-1775.7384646606165,105701.58776544571,-0.016521982142157162
2025-07-17 16:30:00,SELL,118453.41,1.7846947211641981,105701.58776544571,2025-07-17 17:45:00,119261.5,-1442.1939572255706,104259.39380822015,-0.013644014131801241
2025-07-17 19:45:00,SELL,118959.66,1.7528529218766022,104259.39380822015,2025-07-19 14:45:00,117668.14,2263.8446056620764,106523.23841388222,0.021713579208280296
2025-07-19 15:15:00,BUY,118192.36,1.8025401711901072,106523.23841388222,2025-07-22 13:30:00,119464.0,2292.182183292187,108815.42059717441,0.02151814212018424
2025-07-22 14:45:00,BUY,119060.0,1.8279089635003174,108815.42059717441,2025-07-23 13:30:00,117610.0,-2650.46799707546,106164.95260009894,-0.024357466823450243
2025-07-23 15:00:00,SELL,117840.01,1.8018490086703431,106164.95260009894,2025-07-23 15:45:00,118567.39,-1310.6289319266425,104854.3236681723,-0.01234521280166258
2025-07-23 16:00:00,SELL,117910.65,1.7785386420679623,104854.3236681723,2025-07-29 13:30:00,118840.01,-1652.9026723922825,103201.42099578002,-0.015763800810190222
2025-08-03 13:30:00,BUY,113894.21,1.8122329659388072,103201.42099578002,2025-08-05 14:15:00,113248.66,-1169.8869911618024,102031.53400461821,-0.011335958166793458
2025-08-05 18:15:00,SELL,113439.99,1.7988635930701184,102031.53400461821,2025-08-06 13:30:00,114171.0,-1314.9872751701778,100716.54672944803,-0.012888047680540195
2025-08-08 14:30:00,SELL,116540.9,1.728432622872302,100716.54672944803,2025-08-10 13:30:00,118546.0,-3465.6802521212626,97250.86647732677,-0.03441023709272936
2025-08-10 19:00:00,BUY,118648.11,1.6393158976965818,97250.86647732677,2025-08-12 15:45:00,119933.0,2106.34060379136,99357.20708111813,0.021658836369159096
2025-08-12 18:00:00,BUY,119784.31,1.6589352492178362,99357.20708111813,2025-08-14 13:30:00,118270.02,-2512.1090585380666,96845.09802258006,-0.025283611852002917
2025-08-14 19:30:00,SELL,118187.56,1.6388374211733028,96845.09802258006,2025-08-21 13:30:00,113539.09,7618.086587201465,104463.18460978153,0.07866259359276252
2025-08-21 14:30:00,SELL,113190.96,1.8457867061076778,104463.18460978153,2025-08-23 13:30:00,114948.39,-3243.8409309148033,101219.34367886673,-0.031052479809341966
2025-08-23 17:15:00,SELL,114985.9,1.7605522708239807,101219.34367886673,2025-08-24 19:30:00,113079.32,3356.6337485075624,104575.9774273743,0.03316197899046824
2025-08-25 13:30:00,SELL,110831.99,1.8871081792788678,104575.9774273743,2025-08-25 13:45:00,111491.69,-1244.9252658702635,103331.05216150403,-0.011904505188439062
2025-08-25 19:00:00,SELL,112150.01,1.8427292545316096,103331.05216150403,2025-08-25 19:45:00,110716.13,2642.252623487766,105973.30478499181,0.02557075117514517
2025-08-26 13:45:00,BUY,110094.66,1.925130697256202,105973.30478499181,2025-08-26 16:00:00,109509.45,-1126.6057353413141,104846.69904965049,-0.01063103333077206
2025-08-26 16:45:00,BUY,110153.84,1.9036412902110613,104846.69904965049,2025-08-26 20:00:00,111262.68,2110.833608237627,106957.53265788812,0.020132570957126984
2025-08-29 13:30:00,SELL,109716.57,1.9497060955859222,106957.53265788812,2025-08-29 14:30:00,108564.0,2247.17275458948,109204.7054124776,0.0210099531912094
2025-08-29 19:30:00,SELL,108535.73,2.012327284526122,109204.7054124776,2025-08-31 18:30:00,109151.18,-1238.486827261596,107966.218585216,-0.011340965781499082
2025-09-05 18:30:00,BUY,111233.7,1.9412501532398194,107966.218585216,2025-09-06 15:30:00,110609.07,-1212.5630832181691,106753.65550199784,-0.011230948894084982
2025-09-07 19:15:00,BUY,111132.89,1.9211892267356403,106753.65550199784,2025-09-12 13:30:00,114950.01,7333.409821157138,114087.06532315498,0.06869469515280342
2025-09-12 14:30:00,SELL,114865.31,1.9864494393156347,114087.06532315498,2025-09-12 16:45:00,115495.56,-1251.9597591286788,112835.10556402631,-0.01097372217948166
2025-09-18 13:45:00,BUY,117432.04,1.9217090253056426,112835.10556402631,2025-09-19 13:30:00,116272.81,-2227.702753405052,110607.40281062125,-0.019742993479462657
2025-09-19 17:00:00,SELL,115810.11,1.9101510707592637,110607.40281062125,2025-09-24 13:30:00,113104.49,5168.14294006767,115775.54575068892,0.04672510888729946
2025-09-24 14:00:00,BUY,113149.82,2.046411487896114,115775.54575068892,2025-09-25 13:30:00,110720.91,-4970.549327065758,110804.99642362316,-0.04293263568603114
2025-09-25 15:00:00,SELL,111317.95,1.9907839916855499,110804.99642362316,2025-09-25 17:00:00,110160.0,2305.2283231722768,113110.22474679544,0.020804371622007576
2025-09-27 13:45:00,SELL,109306.61,2.06959532908026,113110.22474679544,2025-09-28 15:15:00,109899.99,-1228.0564763696543,111882.16827042578,-0.010857165911558731
2025-09-30 14:00:00,SELL,113135.93,1.977836188210546,111882.16827042578,2025-09-30 18:45:00,113714.56,-1144.4353535842774,110737.7329168415,-0.010228934344730519
2025-10-01 18:45:00,BUY,117234.01,1.8891741895861345,110737.7329168415,2025-10-06 13:30:00,124565.8,13851.02843146574,124588.76134830725,0.12507957375167839
2025-10-12 13:30:00,BUY,111818.31,2.2284143151208036,124588.76134830725,2025-10-12 15:00:00,113218.53,3120.2702923184543,127709.0316406257,0.025044556656240072
2025-10-13 14:15:00,SELL,114318.48,2.234267489221813,127709.0316406257,2025-10-13 16:00:00,114912.79,-1327.8475115194103,126381.18412910629,-0.01039744405279013
2025-10-13 16:15:00,SELL,114457.27,2.2083557318658293,126381.18412910629,2025-10-13 17:45:00,115040.55,-1288.0897312826983,125093.09439782359,-0.010192100510522469
2025-10-14 15:00:00,SELL,111199.62,2.2498834869728426,125093.09439782359,2025-10-14 15:30:00,112137.51,-2110.143223596958,122982.95117422663,-0.01686858282429434
2025-10-14 19:30:00,SELL,112104.75,2.194072083015718,122982.95117422663,2025-10-15 15:00:00,110838.61,2778.00242718952,125760.95360141616,0.022588516543679285
2025-10-15 18:00:00,SELL,110983.0,2.266310220509765,125760.95360141616,2025-10-18 13:30:00,106887.76,9281.084267440421,135042.03786885657,0.07379941072056176
2025-10-18 14:45:00,BUY,107028.36,2.523481400048682,135042.03786885657,2025-10-25 13:30:00,111568.24,11456.302738453023,146498.3406073096,0.08483508483172171
2025-10-25 13:45:00,BUY,111680.91,2.6235162411786916,146498.3406073096,2025-10-29 13:30:00,113017.11,3505.5424014629602,150003.88300877257,0.02392888811525589
2025-10-31 13:45:00,BUY,110157.54,2.7234428620822935,150003.88300877257,2025-10-31 16:45:00,108845.4,-3573.538317052659,146430.34469171992,-0.023822972081620517
2025-10-31 18:30:00,BUY,109750.49,2.668422613725368,146430.34469171992,2025-11-04 13:30:00,104193.56,-14828.23767488893,131602.107016831,-0.101264787063821
2025-11-04 13:45:00,SELL,103924.25,2.532654448154989,131602.107016831,2025-11-04 14:45:00,104500.01,-1458.2011250697033,130143.9058917613,-0.011080378256278294
2025-11-04 15:00:00,SELL,104084.68,2.5007312486672393,130143.9058917613,2025-11-04 16:15:00,102740.17,3362.258171145577,133506.16406290687,0.025834925946835466
2025-11-06 14:00:00,SELL,103030.78,2.591578246091302,133506.16406290687,2025-11-06 15:30:00,101806.6,3172.558257300032,136678.7223202069,0.023763384107157417
2025-11-06 19:15:00,SELL,101813.37,2.6848875019108007,136678.7223202069,2025-11-10 13:30:00,106408.37,-12337.05807128013,124341.66424892677,-0.09026319431328332
2025-11-10 17:30:00,BUY,105700.0,2.3527278003581227,124341.66424892677,2025-11-11 13:30:00,104352.91,-3169.3360925844154,121172.32815634235,-0.025488930936612995
2025-11-14 17:30:00,SELL,96341.12,2.51548514603828,121172.32815634235,2025-11-14 18:45:00,95075.53,3183.5728459745783,124355.90100231692,0.026273101246903335
2025-11-21 15:15:00,SELL,83623.77,2.9741759072168494,124355.90100231692,2025-11-21 16:45:00,84919.59,-3853.996624089715,120501.9043782272,-0.030991666603886452
2025-11-21 18:00:00,SELL,83674.03,2.8802701239137325,120501.9043782272,2025-11-21 18:30:00,84529.65,-2464.4167234230545,118037.48765480415,-0.020451267854554634
2025-11-21 19:45:00,SELL,84209.3,2.8034311567678407,118037.48765480415,2025-11-22 16:30:00,84828.0,-1734.482856692255,116303.0047981119,-0.014694338986311534
2025-11-23 17:15:00,BUY,86889.24,2.6770404436293918,116303.0047981119,2025-11-25 17:30:00,87943.12,2821.279382732117,119124.28418084401,0.02425800939218656
2025-11-25 18:45:00,SELL,87239.29,2.730977846812993,119124.28418084401,2025-11-25 19:15:00,86296.82,2573.864691285805,121698.14887212982,0.021606549067513303
